user_id,Total_Transactions,Avg_Transaction_Value,Total_Spent,Active_Days,Preferred_Payment_Method,Churn,Churn_Prediction,Churn_Probability,Risk_Category,Customer_Value_Tier,Priority_Score
cust_5606,818,11481.35811,9391750.934,135,Credit Card,0,0,0.0,Low Risk,Platinum,0.19297066588102185
cust_5607,255,7697.469331,1962854.679,98,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04033043221611368
cust_5608,358,6082.191706,2177424.631,215,Debit Card,0,0,0.0,Low Risk,Silver,0.04473916353857689
cust_5609,967,17119.73036,16554779.26,84,Credit Card,1,1,0.98,Critical Risk,Platinum,0.9281481576508266
cust_5610,444,15079.2268,6695176.7,157,Credit Card,0,0,0.0,Low Risk,Gold,0.1375646261351443
cust_5611,113,6915.528188,781454.6853,107,Debit Card,0,0,0.0,Low Risk,Bronze,0.01605641291362054
cust_5612,30,8698.286516,260948.5955,357,Credit Card,0,0,0.0,Low Risk,Bronze,0.005361665208992692
cust_5613,524,13837.15132,7250667.293,131,Debit Card,0,0,0.0,Low Risk,Gold,0.14897819431589665
cust_5614,689,16223.46482,11177967.26,22,Wallet Balance,1,1,1.0,Critical Risk,Platinum,0.829671740713398
cust_5615,991,13689.98184,13566772.01,84,UPI,1,1,0.975,Critical Risk,Platinum,0.86375409463299
cust_5616,850,10823.2223,9199738.953,89,Credit Card,1,1,0.995,Critical Risk,Platinum,0.786025429248248
cust_5617,46,19088.17278,878055.9479,226,Debit Card,0,0,0.01,Low Risk,Bronze,0.02404126218186344
cust_5618,171,15485.13096,2647957.394,106,UPI,0,0,0.005,Low Risk,Silver,0.05740711802683281
cust_5619,130,2320.681289,301688.5676,349,UPI,0,0,0.0,Low Risk,Bronze,0.0061987422992347925
cust_5620,757,11167.20058,8453570.843,359,Debit Card,0,0,0.0,Low Risk,Platinum,0.1736940434334245
cust_5621,353,8197.037261,2893554.153,101,Credit Card,0,0,0.0,Low Risk,Silver,0.05945335173293323
cust_5622,203,15900.76338,3227854.966,296,Credit Card,0,0,0.0,Low Risk,Silver,0.06632217214166415
cust_5623,226,902.8140468,204035.9746,148,Credit Card,0,0,0.0,Low Risk,Bronze,0.004192291528910476
cust_5624,80,8220.364164,657629.1331,230,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.013512190922530923
cust_5625,310,6372.343544,1975426.499,87,Credit Card,1,1,0.995,Critical Risk,Silver,0.6375887432055963
cust_5626,35,2832.307832,99130.77411,11,Debit Card,1,1,1.0,Critical Risk,Bronze,0.6020368226993814
cust_5627,564,7582.294265,4276413.966,136,UPI,0,0,0.0,Low Risk,Gold,0.08786673075139297
cust_5628,161,13459.27756,2166943.687,93,Credit Card,0,0,0.005,Low Risk,Silver,0.04752381341303003
cust_5629,981,7239.940922,7102382.044,292,Wallet Balance,0,0,0.0,Low Risk,Gold,0.14593140320730025
cust_5630,596,11604.33144,6916181.539,153,Debit Card,0,0,0.0,Low Risk,Gold,0.1421055739567444
cust_5631,840,11860.3078,9962658.553,354,Debit Card,0,0,0.0,Low Risk,Platinum,0.2047010050019356
cust_5632,435,11746.35143,5109662.872,96,Wallet Balance,0,0,0.0,Low Risk,Gold,0.10498735047027329
cust_5633,538,10595.34236,5700294.19,62,Credit Card,1,1,1.0,Critical Risk,Gold,0.7171229489891857
cust_5634,225,2348.594831,528433.837,361,Credit Card,0,0,0.0,Low Risk,Bronze,0.01085763774151992
cust_5635,446,4376.933989,1952112.559,87,UPI,1,1,0.995,Critical Risk,Silver,0.6371097157529173
cust_5636,317,16003.34085,5073059.051,211,Debit Card,0,0,0.0,Low Risk,Gold,0.10423525815417611
cust_5637,666,10052.28612,6694822.558,83,Debit Card,1,1,1.0,Critical Risk,Gold,0.7375573496413321
cust_5638,805,14124.46555,11370194.77,227,UPI,0,0,0.0,Low Risk,Platinum,0.23362140578288593
cust_5639,414,11402.48251,4720627.761,12,Credit Card,1,1,0.995,Critical Risk,Gold,0.693993914001575
cust_5640,95,783.4181875,74424.72781,359,Credit Card,0,0,0.0,Low Risk,Bronze,0.0015291918817306983
cust_5641,225,15926.31324,3583420.48,153,Credit Card,0,0,0.0,Low Risk,Silver,0.07362791464730413
cust_5642,779,1295.840649,1009459.865,5,Credit Card,1,1,0.995,Critical Risk,Bronze,0.6177411955127574
cust_5643,949,18864.04928,17901982.77,76,UPI,1,1,0.985,Critical Risk,Platinum,0.9588289128400218
cust_5644,553,4315.384665,2386407.72,4,Wallet Balance,1,1,0.995,Critical Risk,Silver,0.6460331025628976
cust_5645,645,10252.99881,6613184.231,83,Wallet Balance,1,1,0.99,Critical Risk,Gold,0.7298799411971229
cust_5646,66,1281.124969,84554.24795,362,Debit Card,0,0,0.0,Low Risk,Bronze,0.0017373213626131843
cust_5647,397,17899.69825,7106180.205,35,Credit Card,1,1,1.0,Critical Risk,Gold,0.746009443357901
cust_5648,959,19599.00569,18795446.46,242,UPI,0,0,0.005,Low Risk,Platinum,0.3891867552073751
cust_5649,210,2934.387129,616221.2972,144,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.0126613913514533
cust_5650,474,5922.772984,2807394.395,80,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6576830422357747
cust_5651,665,327.3296917,217674.245,75,UPI,1,1,0.995,Critical Risk,Bronze,0.6014725146884734
cust_5652,684,15741.44018,10767145.09,299,Debit Card,0,0,0.0,Low Risk,Platinum,0.22123064934921055
cust_5653,910,6236.17201,5674916.529,284,UPI,0,0,0.0,Low Risk,Gold,0.11660151862161246
cust_5654,837,11780.86101,9860580.667,215,Debit Card,0,0,0.0,Low Risk,Platinum,0.20260362850935462
cust_5655,571,793.9778406,453361.347,246,Credit Card,0,0,0.0,Low Risk,Bronze,0.009315136403222998
cust_5656,696,14312.05073,9961187.309,238,Debit Card,0,0,0.0,Low Risk,Platinum,0.20467077560846592
cust_5657,490,10592.78523,5190464.761,337,Credit Card,0,0,0.0,Low Risk,Gold,0.10664757276900638
cust_5658,180,14502.35512,2610423.921,19,Credit Card,1,1,1.0,Critical Risk,Silver,0.6536359243134842
cust_5659,834,15793.39062,13171687.78,74,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8706363679728645
cust_5660,836,1793.964895,1499754.652,55,UPI,1,1,1.0,Critical Risk,Silver,0.6308151968560924
cust_5661,524,11566.06149,6060616.223,83,Wallet Balance,1,1,0.99,Critical Risk,Gold,0.7185264228598456
cust_5662,459,13002.38124,5968092.988,164,UPI,0,0,0.0,Low Risk,Gold,0.12262536411234617
cust_5663,68,10339.20789,703066.1366,318,UPI,0,0,0.0,Low Risk,Bronze,0.014445777096466966
cust_5664,939,3656.363871,3433325.675,363,Wallet Balance,0,0,0.0,Low Risk,Silver,0.07054394290767067
cust_5665,329,15913.98971,5235702.614,167,Wallet Balance,0,0,0.005,Low Risk,Gold,0.11057706703240673
cust_5666,202,19949.19199,4029736.783,116,Wallet Balance,0,0,0.01,Low Risk,Gold,0.08879829776209404
cust_5667,475,19385.71235,9208213.364,297,Wallet Balance,0,0,0.005,Low Risk,Platinum,0.19219955149074697
cust_5668,518,15552.816,8056358.69,188,Credit Card,0,0,0.0,Low Risk,Platinum,0.16553259471112555
cust_5669,15,8367.973379,125519.6007,255,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.002579029309701131
cust_5670,42,6752.636952,283610.752,342,UPI,0,0,0.0,Low Risk,Bronze,0.005827300579951403
cust_5671,543,1380.230524,749465.1745,322,Credit Card,0,0,0.0,Low Risk,Bronze,0.015399130023170738
cust_5672,982,8331.563212,8181595.074,353,UPI,0,0,0.0,Low Risk,Platinum,0.16810580481676432
cust_5673,693,3129.411469,2168682.148,19,Credit Card,1,1,0.995,Critical Risk,Silver,0.641559533267521
cust_5674,774,5094.150923,3942872.814,311,Credit Card,0,0,0.0,Low Risk,Gold,0.08101351896453074
cust_5675,289,17838.8166,5155417.996,302,Debit Card,0,0,0.0,Low Risk,Gold,0.10592747301055323
cust_5676,925,19370.82737,17918015.32,4,Credit Card,1,1,0.995,Critical Risk,Platinum,0.9651583308442909
cust_5677,533,18971.69442,10111913.13,190,Debit Card,0,0,0.0,Low Risk,Platinum,0.20776771272362488
cust_5678,892,3875.18016,3456660.703,281,Debit Card,0,0,0.0,Low Risk,Silver,0.07102340365180207
cust_5679,694,18018.87522,12505099.4,63,Credit Card,1,1,0.995,Critical Risk,Platinum,0.853940092969289
cust_5680,696,2838.690965,1975728.912,269,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04059495683268157
cust_5681,244,10158.12756,2478583.124,254,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05092701448759941
cust_5682,862,12876.83071,11099828.07,115,UPI,0,0,0.01,Low Risk,Platinum,0.23406622842589508
cust_5683,661,9254.712793,6117365.156,342,UPI,0,0,0.0,Low Risk,Gold,0.12569243327323962
cust_5684,768,19037.23033,14620592.9,260,Debit Card,0,0,0.005,Low Risk,Platinum,0.303406768377397
cust_5685,612,6670.922335,4082604.469,2,Credit Card,1,1,1.0,Critical Risk,Gold,0.683884560871359
cust_5686,567,10552.27949,5983142.468,67,Credit Card,1,1,0.995,Critical Risk,Gold,0.7199345831490489
cust_5687,698,1518.24421,1059734.459,286,Credit Card,0,0,0.0,Low Risk,Bronze,0.021774178813662143
cust_5688,832,17045.96936,14182246.5,132,Debit Card,0,0,0.0,Low Risk,Platinum,0.29140014146735793
cust_5689,598,8273.134285,4947334.302,48,Credit Card,1,1,0.995,Critical Risk,Gold,0.6986520136981904
cust_5690,174,14013.63699,2438372.836,43,UPI,1,1,1.0,Critical Risk,Silver,0.6501008207240343
cust_5691,980,13648.09016,13375128.36,93,Wallet Balance,0,0,0.005,Low Risk,Platinum,0.2778164260329329
cust_5692,534,13528.49523,7224216.452,141,Debit Card,0,0,0.0,Low Risk,Gold,0.1484347135063274
cust_5693,509,10143.69619,5163141.362,47,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7060861636626303
cust_5694,244,5557.600623,1356054.552,231,Debit Card,0,0,0.0,Low Risk,Bronze,0.02786261600306092
cust_5695,60,12505.64023,750338.4135,224,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.01541707231236553
cust_5696,104,19236.21216,2000566.065,284,Debit Card,0,0,0.005,Low Risk,Silver,0.04410528147679535
cust_5697,651,16680.64563,10859100.3,37,Wallet Balance,1,1,1.0,Critical Risk,Platinum,0.8231200369862581
cust_5698,303,2184.276949,661835.9155,28,UPI,1,1,1.0,Critical Risk,Bronze,0.613598626945659
cust_5699,671,473.5161577,317729.3418,158,UPI,0,0,0.005,Low Risk,Bronze,0.009528329284704685
cust_5700,744,9984.437424,7428421.443,222,Debit Card,0,0,0.0,Low Risk,Gold,0.15263047778568475
cust_5701,77,15518.82874,1194949.813,9,UPI,1,1,0.995,Critical Risk,Bronze,0.6215524250727551
cust_5702,18,6284.912038,113128.4167,70,Wallet Balance,1,1,0.99,Critical Risk,Bronze,0.5963244298165568
cust_5703,534,14027.75318,7490820.196,342,UPI,0,0,0.0,Low Risk,Gold,0.15391257406370296
cust_5704,184,18639.10607,3429595.517,66,UPI,1,1,0.995,Critical Risk,Silver,0.6674673000028322
cust_5705,657,9185.100294,6034610.893,95,Wallet Balance,0,0,0.01,Low Risk,Gold,0.12999209588697103
cust_5706,550,4890.751528,2689913.34,181,Wallet Balance,0,0,0.0,Low Risk,Silver,0.055269179520390746
cust_5707,281,18355.97966,5158030.285,70,Credit Card,1,1,0.99,Critical Risk,Gold,0.6999811472563191
cust_5708,288,9450.55664,2721760.312,234,Credit Card,0,0,0.0,Low Risk,Silver,0.05592353369101576
cust_5709,655,8162.70774,5346573.57,261,Debit Card,0,0,0.0,Low Risk,Gold,0.109855113198296
cust_5710,525,7073.697815,3713691.353,20,Debit Card,1,1,0.99,Critical Risk,Silver,0.6703045675189967
cust_5711,698,8466.108879,5909343.998,358,Credit Card,0,0,0.0,Low Risk,Gold,0.12141825887714493
cust_5712,474,13476.42051,6387823.319,358,Wallet Balance,0,0,0.0,Low Risk,Gold,0.13124948990451465
cust_5713,946,8680.055348,8211332.359,186,Debit Card,0,0,0.0,Low Risk,Platinum,0.16871681161712246
cust_5714,267,6491.235532,1733159.887,305,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03561093344819174
cust_5715,781,14875.31693,11617622.53,64,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8387052607466923
cust_5716,609,4067.398826,2477045.885,178,Credit Card,0,0,0.005,Low Risk,Silver,0.05389542910639276
cust_5717,946,4046.655156,3828135.777,235,Debit Card,0,0,0.01,Low Risk,Gold,0.08465603710766516
cust_5718,357,13931.74638,4973633.456,353,Credit Card,0,0,0.0,Low Risk,Gold,0.10219237782146746
cust_5719,806,17335.46354,13972383.61,250,Debit Card,0,0,0.0,Low Risk,Platinum,0.28708812532557476
cust_5720,1,4831.804682,4831.804682,295,UPI,0,0,0.01,Low Risk,Bronze,0.006099278246776873
cust_5721,807,3830.58825,3091284.718,40,Wallet Balance,1,1,0.995,Critical Risk,Silver,0.6605160871122273
cust_5722,27,13409.41457,362054.1933,287,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.007439064265768485
cust_5723,548,12419.84241,6806073.641,259,Wallet Balance,0,0,0.0,Low Risk,Gold,0.13984320621028945
cust_5724,160,8950.574407,1432091.905,240,UPI,0,0,0.005,Low Risk,Silver,0.03242494221287567
cust_5725,937,1926.254191,1804900.177,72,Credit Card,1,1,0.98,Critical Risk,Silver,0.6250849686551605
cust_5726,399,1844.790765,736071.5154,30,Credit Card,1,1,0.99,Critical Risk,Bronze,0.6091239328492599
cust_5727,543,15549.06236,8443140.863,351,UPI,0,0,0.0,Low Risk,Platinum,0.1734797404562832
cust_5728,127,9040.864657,1148189.811,29,UPI,1,1,0.995,Critical Risk,Bronze,0.6205916554797422
cust_5729,774,17160.76215,13282429.91,312,Credit Card,0,0,0.0,Low Risk,Platinum,0.27291176717343524
cust_5730,857,11498.92569,9854579.32,87,UPI,1,1,1.0,Critical Risk,Platinum,0.8024803198808665
cust_5731,948,12378.57544,11734889.52,108,Credit Card,0,0,0.0,Low Risk,Platinum,0.24111472510591436
cust_5732,210,18684.54689,3923754.848,319,UPI,0,0,0.01,Low Risk,Gold,0.08662070545667301
cust_5733,150,3300.671722,495100.7583,30,UPI,1,1,0.995,Critical Risk,Bronze,0.6071727487961245
cust_5734,31,10865.05434,336816.6847,309,Credit Card,0,0,0.005,Low Risk,Bronze,0.009920513585075997
cust_5735,612,1172.190613,717380.6554,46,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6147398950137769
cust_5736,841,7184.911707,6042510.746,359,Credit Card,0,0,0.0,Low Risk,Gold,0.12415441278660828
cust_5737,302,2970.489011,897087.6813,137,Credit Card,0,0,0.0,Low Risk,Bronze,0.01843230388355217
cust_5738,963,3764.840886,3625541.773,263,Debit Card,0,0,0.0,Low Risk,Silver,0.0744933734967881
cust_5739,865,18696.54645,16172512.68,63,Debit Card,1,1,0.98,Critical Risk,Platinum,0.9202937930062518
cust_5740,731,12217.54374,8931024.473,44,Credit Card,1,1,1.0,Critical Risk,Platinum,0.7835041997669858
cust_5741,765,17844.24108,13650844.43,251,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.2804815159608808
cust_5742,683,8875.968486,6062286.476,335,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12456074125647519
cust_5743,257,11956.8905,3072920.858,207,Debit Card,0,0,0.0,Low Risk,Silver,0.06313876808862369
cust_5744,940,651.5692987,612475.1408,59,UPI,1,1,0.97,Critical Risk,Bronze,0.5945844197302845
cust_5745,57,9395.349623,535534.9285,206,Credit Card,0,0,0.005,Low Risk,Bronze,0.014003542628145085
cust_5746,9,11285.4929,101569.4361,331,Debit Card,0,0,0.005,Low Risk,Bronze,0.0050869294613021835
cust_5747,5,345.3865082,1726.932541,84,Wallet Balance,1,1,0.955,Critical Risk,Bronze,0.5730354829812577
cust_5748,847,15791.88864,13375729.68,13,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8748287812499338
cust_5749,114,5915.505456,674367.6219,237,UPI,0,0,0.0,Low Risk,Bronze,0.013856113728009576
cust_5750,777,9055.216628,7035903.32,158,UPI,0,0,0.0,Low Risk,Gold,0.1445654764778382
cust_5751,685,10717.2494,7341315.841,104,Wallet Balance,0,0,0.0,Low Risk,Gold,0.15084073419707913
cust_5752,732,19844.02109,14525823.44,359,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.2984595568371953
cust_5753,205,1992.691096,408501.6747,340,Credit Card,0,0,0.0,Low Risk,Bronze,0.008393412552604599
cust_5754,24,11110.03845,266640.9228,365,Debit Card,0,0,0.005,Low Risk,Bronze,0.008478624463684711
cust_5755,493,10616.57697,5233972.448,43,Credit Card,1,1,1.0,Critical Risk,Gold,0.7075415176138318
cust_5756,970,1387.504815,1345879.671,179,Credit Card,0,0,0.0,Low Risk,Bronze,0.02765355450051169
cust_5757,682,12682.42782,8649415.773,358,UPI,0,0,0.0,Low Risk,Platinum,0.17771803499975813
cust_5758,406,5744.220134,2332153.374,264,Credit Card,0,0,0.0,Low Risk,Silver,0.0479183479928357
cust_5759,103,2084.321644,214685.1293,243,Debit Card,0,0,0.0,Low Risk,Bronze,0.004411097850327029
cust_5760,60,3581.052199,214863.1319,37,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6044147552386555
cust_5761,86,16473.82863,1416749.262,362,Wallet Balance,0,0,0.005,Low Risk,Silver,0.03210969960722196
cust_5762,767,2091.454001,1604145.219,353,Credit Card,0,0,0.0,Low Risk,Silver,0.03296009160119914
cust_5763,677,9343.878491,6325805.738,346,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12997522550099694
cust_5764,372,3913.509692,1455825.606,364,UPI,0,0,0.0,Low Risk,Silver,0.029912594421497476
cust_5765,679,3254.774043,2209991.575,250,UPI,0,0,0.0,Low Risk,Silver,0.045408310848120526
cust_5766,596,4122.178071,2456818.13,120,UPI,0,0,0.01,Low Risk,Silver,0.05647981295781101
cust_5767,970,9860.730861,9564908.935,192,UPI,0,0,0.0,Low Risk,Platinum,0.19652851308016656
cust_5768,202,4763.390538,962204.8887,295,Debit Card,0,0,0.0,Low Risk,Bronze,0.019770255769265006
cust_5769,602,1943.691678,1170102.39,62,UPI,1,1,0.99,Critical Risk,Bronze,0.6180418894127453
cust_5770,89,16030.00338,1426670.3,210,Credit Card,0,0,0.0,Low Risk,Silver,0.029313545441991717
cust_5771,437,10801.02985,4720050.044,295,UPI,0,0,0.0,Low Risk,Gold,0.09698204375129209
cust_5772,120,3145.504511,377460.5413,52,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6077556158069292
cust_5773,156,9433.882674,1471685.697,210,Wallet Balance,0,0,0.0,Low Risk,Silver,0.030238468940818882
cust_5774,973,1376.566372,1339399.08,313,Debit Card,0,0,0.0,Low Risk,Bronze,0.02752039892927042
cust_5775,399,11612.79297,4633504.397,279,Debit Card,0,0,0.0,Low Risk,Gold,0.09520380546025801
cust_5776,700,6812.693344,4768885.341,202,UPI,0,0,0.0,Low Risk,Gold,0.09798545406815554
cust_5777,188,2079.535307,390952.6378,139,UPI,0,0,0.0,Low Risk,Bronze,0.008032835556902552
cust_5778,774,3681.040559,2849125.393,340,Wallet Balance,0,0,0.0,Low Risk,Silver,0.058540481762070766
cust_5779,52,6920.59707,359871.0476,19,UPI,1,1,0.99,Critical Risk,Bronze,0.6013942075524245
cust_5780,652,16130.08501,10516815.43,321,UPI,0,0,0.0,Low Risk,Platinum,0.21608716955301072
cust_5781,531,3483.376368,1849672.851,95,Credit Card,0,0,0.01,Low Risk,Silver,0.04400490496690573
cust_5782,480,2202.187788,1057050.138,130,Credit Card,0,0,0.0,Low Risk,Bronze,0.021719024538974854
cust_5783,587,10323.62074,6059965.374,105,Debit Card,0,0,0.0,Low Risk,Gold,0.12451304997913347
cust_5784,230,11178.35231,2571021.031,197,UPI,0,0,0.0,Low Risk,Silver,0.05282632001558797
cust_5785,481,1813.92394,872497.4152,260,UPI,0,0,0.0,Low Risk,Bronze,0.017927051981446254
cust_5786,130,5696.844739,740589.8161,39,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6152167695844819
cust_5787,55,5262.653118,289445.9215,305,Credit Card,0,0,0.005,Low Risk,Bronze,0.008947194788375013
cust_5788,271,3732.569973,1011526.463,131,UPI,0,0,0.0,Low Risk,Bronze,0.02078365754086817
cust_5789,960,6319.606163,6066821.916,154,Credit Card,0,0,0.0,Low Risk,Gold,0.12465393014990028
cust_5790,100,751.7991457,75179.91457,41,Debit Card,1,1,1.0,Critical Risk,Bronze,0.6015447085721717
cust_5791,69,13034.48016,899379.1311,321,Wallet Balance,0,0,0.01,Low Risk,Bronze,0.024479385902320162
cust_5792,911,19769.85803,18010340.66,122,Debit Card,0,0,0.025,Low Risk,Platinum,0.38505532347779386
cust_5793,299,12684.59488,3792693.87,244,UPI,0,0,0.0,Low Risk,Gold,0.07792781843556178
cust_5794,970,7227.918246,7011080.699,245,UPI,0,0,0.0,Low Risk,Gold,0.14405545042018997
cust_5795,529,13361.52692,7068247.741,144,UPI,0,0,0.0,Low Risk,Gold,0.1452300516461714
cust_5796,354,11434.60326,4047849.554,186,Credit Card,0,0,0.0,Low Risk,Gold,0.08317045770387518
cust_5797,628,16936.69103,10636241.97,35,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8185410058088505
cust_5798,152,12441.27247,1891073.416,211,Debit Card,0,0,0.0,Low Risk,Silver,0.03885555514407114
cust_5799,330,12685.18633,4186111.489,33,Credit Card,1,1,1.0,Critical Risk,Gold,0.6860113015305955
cust_5800,116,4441.067124,515163.7863,159,UPI,0,0,0.0,Low Risk,Bronze,0.010584980327811942
cust_5801,542,8318.388498,4508566.566,317,Debit Card,0,0,0.0,Low Risk,Gold,0.0926367296709587
cust_5802,323,6894.877045,2227045.285,364,Wallet Balance,0,0,0.005,Low Risk,Silver,0.048758710448532444
cust_5803,563,238.3894962,134213.2864,192,UPI,0,0,0.0,Low Risk,Bronze,0.002757656951157846
cust_5804,572,6272.48178,3587859.578,163,Credit Card,0,0,0.0,Low Risk,Silver,0.07371912401848434
cust_5805,229,9726.381865,2227341.447,252,Credit Card,0,0,0.005,Low Risk,Silver,0.04876479563741258
cust_5806,771,12000.97418,9252751.091,39,UPI,1,1,0.985,Critical Risk,Platinum,0.781114660387524
cust_5807,360,18692.03324,6729131.968,131,UPI,0,0,0.0,Low Risk,Gold,0.1382622990954022
cust_5808,5,4789.88405,23949.42025,96,Debit Card,0,0,0.04,Low Risk,Bronze,0.024492084554369523
cust_5809,28,3057.055532,85597.5549,141,Wallet Balance,0,0,0.01,Low Risk,Bronze,0.007758758008268996
cust_5810,766,17390.21932,13320908.0,270,Credit Card,0,0,0.0,Low Risk,Platinum,0.2737023697672763
cust_5811,364,18837.53141,6856861.432,169,Credit Card,0,0,0.0,Low Risk,Gold,0.1408867340803074
cust_5812,462,9764.205429,4511062.908,275,Debit Card,0,0,0.0,Low Risk,Gold,0.09268802157396934
cust_5813,231,2313.179059,534344.3627,365,Debit Card,0,0,0.0,Low Risk,Bronze,0.01097908028062164
cust_5814,395,9712.912103,3836600.281,99,Wallet Balance,0,0,0.0,Low Risk,Gold,0.07882995579276564
cust_5815,968,2197.772109,2127443.401,61,Wallet Balance,1,1,0.98,Critical Risk,Silver,0.631712207936535
cust_5816,869,17664.87972,15350780.48,323,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.31540980503380456
cust_5817,712,14165.92059,10086135.46,217,Credit Card,0,0,0.0,Low Risk,Platinum,0.20723806344100248
cust_5818,844,4830.328984,4076797.663,77,Debit Card,1,1,1.0,Critical Risk,Gold,0.6837652494428152
cust_5819,271,17734.94696,4806170.626,208,Credit Card,0,0,0.0,Low Risk,Gold,0.09875154830602192
cust_5820,851,12761.65556,10860168.88,348,Credit Card,0,0,0.0,Low Risk,Platinum,0.22314199291285752
cust_5821,304,19065.7341,5795983.167,45,Debit Card,1,1,0.995,Critical Risk,Gold,0.7160890536845643
cust_5822,383,19609.79218,7510550.406,347,Wallet Balance,0,0,0.005,Low Risk,Gold,0.15731796724208136
cust_5823,558,75.60296682,42186.45549,202,Debit Card,0,0,0.005,Low Risk,Bronze,0.0038667977317833535
cust_5824,28,2413.082038,67566.29708,210,Debit Card,0,0,0.0,Low Risk,Bronze,0.0013882729035585113
cust_5825,519,10942.97739,5679405.267,328,Credit Card,0,0,0.0,Low Risk,Gold,0.11669374793720147
cust_5826,744,19117.49896,14223419.23,135,Debit Card,0,0,0.015,Low Risk,Platinum,0.30124611035857685
cust_5827,199,19884.73037,3957061.344,22,Credit Card,1,1,0.97,Critical Risk,Gold,0.663305048211975
cust_5828,606,11352.48463,6879605.684,358,Wallet Balance,0,0,0.0,Low Risk,Gold,0.14135405625316413
cust_5829,82,3484.291764,285711.9246,60,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6058704730063288
cust_5830,88,3269.3699,287704.5512,298,UPI,0,0,0.0,Low Risk,Bronze,0.0059114151570051135
cust_5831,390,15279.51658,5959011.468,59,Debit Card,1,1,1.0,Critical Risk,Gold,0.7224387677072746
cust_5832,698,11842.8342,8266298.27,231,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.16984618658894246
cust_5833,755,10979.99024,8289892.631,285,Credit Card,0,0,0.0,Low Risk,Platinum,0.17033097580292433
cust_5834,580,9320.640817,5405971.674,183,Credit Card,0,0,0.0,Low Risk,Gold,0.11107555566546737
cust_5835,823,14505.44119,11937978.1,101,Credit Card,0,0,0.0,Low Risk,Platinum,0.2452875506834704
cust_5836,451,17162.50304,7740288.87,114,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.15903836333095864
cust_5837,433,6066.132043,2626635.175,42,Debit Card,1,1,1.0,Critical Risk,Silver,0.653969014117625
cust_5838,374,4426.146166,1655378.666,29,Debit Card,1,1,1.0,Critical Risk,Silver,0.6340127762872014
cust_5839,435,13407.28133,5832167.381,277,Wallet Balance,0,0,0.005,Low Risk,Gold,0.12283252440892989
cust_5840,187,18295.50116,3421258.716,97,Wallet Balance,0,0,0.0,Low Risk,Silver,0.07029600520896541
cust_5841,751,6969.667228,5234220.089,191,UPI,0,0,0.0,Low Risk,Gold,0.1075466058502006
cust_5842,390,5456.239901,2127933.562,319,Debit Card,0,0,0.005,Low Risk,Silver,0.046722279188980316
cust_5843,218,4530.031458,987546.8579,38,UPI,1,1,0.995,Critical Risk,Bronze,0.6172909527836584
cust_5844,108,5097.273245,550505.5104,207,UPI,0,0,0.0,Low Risk,Bronze,0.011311140559369076
cust_5845,819,2707.317526,2217293.054,194,UPI,0,0,0.0,Low Risk,Silver,0.04555833306170431
cust_5846,550,11939.59677,6566778.223,140,UPI,0,0,0.0,Low Risk,Gold,0.1349264450569919
cust_5847,907,5623.713113,5100707.793,289,Debit Card,0,0,0.0,Low Risk,Gold,0.10480335202634189
cust_5848,948,12302.73779,11662995.42,257,UPI,0,0,0.005,Low Risk,Platinum,0.24263752959174334
cust_5849,349,1669.816667,582766.0167,225,Debit Card,0,0,0.0,Low Risk,Bronze,0.011973991547019627
cust_5850,788,2317.981274,1826569.244,28,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6375301991896365
cust_5851,522,10727.47714,5599743.065,190,Debit Card,0,0,0.0,Low Risk,Gold,0.11505694258817577
cust_5852,26,10235.50358,266123.0931,245,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.00846798470729379
cust_5853,48,5437.483435,260999.2049,334,Debit Card,0,0,0.0,Low Risk,Bronze,0.0053627050714939945
cust_5854,859,16544.34572,14211592.98,315,Debit Card,0,0,0.0,Low Risk,Platinum,0.29200311846564725
